joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
4.066136,0.691532,-0.294344,1.277140,2.095562,2.376890,-2.007268,-0.209510,1.173723,-11.152420,0.252210,-4.363765,-6.737009,2.408217,-0.495528,-3.028786,4.658151,-2.622731,-0.546554,-5.848909,7.331588,5.215342,1.754819,2.689412,-1.765540,1.571223,0.801929,-1.473537,0.566274
2.817243,0.000000,0.340374,2.297169,1.549589,2.086906,-1.582031,0.734043,1.430187,-5.551102,1.459271,-3.473927,-6.732389,3.137459,-0.893942,-2.483752,4.383659,-3.051615,-0.319610,-4.548030,8.181296,6.196183,4.222928,0.617500,-1.532468,0.491681,-0.145402,-1.696399,0.563467
0.568254,0.007135,-0.560814,2.023940,1.091094,1.304226,-0.033915,0.176879,1.395054,2.010510,1.220958,-3.081489,-5.721119,1.493318,-0.794494,-1.814994,4.520786,0.008640,-0.279614,-4.382102,6.752607,6.044668,4.853812,-0.302078,-2.270634,0.475053,-0.739444,-2.508543,1.244739
-0.556265,0.033418,-1.011420,1.887327,0.861844,0.893898,0.740161,-0.101707,1.377489,5.791405,1.101801,-2.885285,-5.215484,0.671233,-0.744770,-1.480606,4.589370,1.538802,-0.259616,-4.299148,6.038272,5.968928,5.169275,-0.761876,-2.639735,0.466740,-1.036474,-2.914629,1.585379
-0.565836,0.995664,-1.808247,0.463150,-0.452885,0.000000,2.598760,-0.707155,0.741410,8.379628,-0.936821,-1.216894,-1.249006,0.106646,0.292492,-0.458950,3.374967,2.701912,0.204121,-7.012111,3.014103,4.191753,1.961812,0.744297,-1.852508,0.312636,-0.566156,-2.458383,1.787141
-0.352585,0.689475,-1.504374,0.223650,-0.837336,-0.177009,2.635950,-0.432229,0.395279,7.676094,-1.104839,-0.775430,-0.436270,-0.298041,0.571591,-0.182006,3.097361,2.550835,0.293919,-7.308650,2.741855,3.085318,1.271254,1.012321,-1.372182,0.156213,-0.432448,-2.103689,1.412173
0.000000,0.077128,-0.896658,-0.255340,-1.606243,-0.474078,2.710376,0.117610,-0.296979,6.269178,-1.440893,0.107473,1.189172,-1.107420,1.129797,0.371864,2.542213,2.248734,0.473518,-7.901859,2.197421,0.872537,-0.109819,1.548389,-0.411565,-0.156628,-0.165043,-1.394349,0.662281
0.164279,-0.855702,-0.146882,-0.512289,-2.043210,-0.676743,2.544914,0.494012,-0.442454,5.019659,-0.601546,1.017028,1.836342,-1.015855,0.929506,0.192437,2.400145,2.028614,0.607317,-5.708787,1.644820,-1.382780,-0.233188,2.180444,-0.357549,-0.100418,-0.160518,-1.389991,0.568292
0.209469,-1.322118,0.228001,-0.640767,-2.261708,-0.778080,2.462219,0.682211,-0.515191,4.394948,-0.181875,1.471803,2.159938,-0.970082,0.829375,0.102708,2.329138,1.918568,0.674228,-4.612306,1.368529,-2.510426,-0.294870,2.496490,-0.330550,-0.048210,-0.158258,-1.387823,0.521314
0.851285,-2.237406,0.554984,-0.443077,-1.973678,-0.810779,2.508940,0.543504,-0.136545,1.679045,1.367858,3.316108,2.493972,-0.535686,1.401480,-0.886211,2.743703,0.807303,1.466308,-0.736317,0.314525,-2.947891,0.698745,2.652796,-0.992309,-0.143652,-0.413388,-1.047596,0.796221
1.229338,-2.234242,0.463766,-0.261363,-1.792004,-0.595446,2.479887,-0.018959,-0.062383,0.494733,1.471828,3.669232,2.529144,-0.469780,1.495823,-1.178351,3.003907,0.499190,2.013386,-0.223568,-0.054032,-2.443182,1.419994,2.122185,-0.909468,-0.366634,-0.635268,-0.814335,0.898559
1.985444,-2.227895,0.281316,0.102083,-1.428635,-0.164764,2.421753,-1.143924,0.085948,-1.873967,1.679762,4.375503,2.599484,-0.337949,1.684493,-1.762649,3.524309,-0.117064,3.107563,0.801975,-0.791189,-1.433742,2.862546,1.060912,-0.743768,-0.812610,-1.079039,-0.347795,1.103237
1.779281,-1.563566,0.006971,0.208904,-1.426532,0.129730,2.111700,-2.040529,-0.064739,-2.951816,0.382781,4.251033,2.388823,-0.468124,-0.782995,-2.462560,3.579752,-0.000530,0.280860,1.199171,-1.743767,0.053576,3.768483,0.184990,-0.185107,-0.914797,-0.874145,-0.065418,1.104547
1.676185,-1.231393,-0.130202,0.262312,-1.425471,0.276975,1.956663,-2.488816,-0.140075,-3.490713,-0.265698,4.188775,2.283475,-0.533211,-2.016728,-2.812490,3.607454,0.038491,-1.113122,1.397765,-2.220038,0.797230,4.221437,-0.252971,0.094227,-0.965885,-0.771695,0.005015,1.105197
0.982197,-0.245018,-0.531030,0.133285,-0.883444,0.072226,1.889533,-2.600844,-0.921898,-3.509468,-1.443365,3.711674,1.623216,-0.380670,0.110094,-4.080898,3.560411,-0.474588,0.000000,1.972058,-3.140718,3.935152,5.730081,-0.726433,1.020551,-1.086639,-0.114621,0.000000,1.480845
0.846827,-0.018810,-0.469710,0.024338,-0.621982,-0.060563,1.922566,-1.995364,-0.982714,-3.153750,-1.497780,3.339014,1.861656,-0.560410,0.032461,-4.295376,2.863777,-0.509372,0.677112,2.280527,-3.434223,4.548759,5.281264,-1.019386,2.002884,-1.007062,-0.123192,-0.104950,1.680102
0.576100,0.433598,-0.347080,-0.193553,-0.099074,-0.326139,1.988629,-0.784443,-1.104356,-2.442351,-1.606612,2.593745,2.338532,-0.919898,-0.122799,-4.724354,1.470565,-0.578950,1.973237,2.897507,-4.021268,5.776030,4.383713,-1.605292,3.967542,-0.847921,0.000000,-0.178348,2.078641
0.379461,0.762827,-0.071583,0.297894,0.616319,-0.277029,0.542301,-1.163797,-0.727907,-0.969157,-0.631428,2.726878,2.772433,-0.729315,-2.084236,-3.116398,0.204753,-0.247161,0.841695,2.990463,-3.512941,4.475751,4.153973,-1.924621,6.184450,-0.092599,0.662437,0.239298,2.847648
0.281140,0.927443,0.066167,0.543619,0.974017,-0.252473,-0.180873,-1.353472,-0.539678,-0.232551,-0.143832,2.793447,2.989382,-0.634025,-3.064966,-2.312411,-0.428158,-0.081267,0.275919,3.036922,-3.258774,3.825626,4.039121,-2.084286,7.292912,0.285065,1.063825,0.448124,3.232155
-2.935739,-0.911684,0.587175,0.834771,-0.159414,-0.824001,-3.532785,-2.656533,-0.000003,5.498716,5.295450,1.830321,2.811121,-0.027007,-5.003488,-0.176409,-1.415113,0.987127,-0.206679,2.405989,-0.581285,3.227901,1.213956,-1.536979,6.745481,1.136896,2.470822,0.246372,2.697933
-2.531117,-1.085646,0.667470,-0.192486,-1.486870,-1.151943,-3.336197,-2.644961,0.164205,5.212850,6.958595,1.740723,3.558060,0.005931,-4.506570,-0.057499,-1.833084,0.596715,0.174795,3.030014,-1.308540,2.883029,0.774986,-1.076427,5.606198,1.284110,2.321810,0.058297,1.930607
-1.721817,-1.433535,0.828046,-2.246994,-4.141742,-1.807807,-2.942953,-2.621773,0.534534,4.640999,10.284749,1.561527,5.051909,0.098817,-3.512698,0.180300,-2.668987,-0.184123,0.937744,4.278040,-2.763057,2.193248,-0.102913,-0.155321,3.327620,1.578516,2.023755,-0.317849,0.395959
-0.493349,-1.947876,1.083773,-2.455716,-4.390151,-1.568056,-1.937860,-1.089743,0.122067,2.589411,10.457614,2.216087,5.354408,-0.295067,0.906533,0.535341,-3.182235,0.065856,-2.246334,5.229095,-4.226431,0.141990,-0.138217,-0.486429,2.217057,1.932206,2.473785,0.137262,-0.837784
0.120890,-2.205029,1.211624,-2.560056,-4.514311,-1.448164,-1.435304,-0.323716,-0.084168,1.563600,10.543945,2.543339,5.505608,-0.492007,3.116140,0.712855,-3.438824,0.190849,-3.838353,5.704573,-4.958076,-0.883645,-0.110632,-0.651973,1.661757,2.109033,2.698778,0.364818,-1.454648
1.071742,-4.925521,0.975904,-1.051078,-3.392255,-0.069430,-1.561265,2.598998,0.237408,0.376338,11.060250,1.904607,4.131603,-0.226459,6.472813,1.237817,-3.481992,-0.689168,-1.586099,2.755859,-1.976023,-0.960314,0.000000,-5.603758,-0.500062,-0.267238,1.285832,0.407861,-1.947766
0.737175,-4.660036,1.007127,-0.613256,-2.480705,0.318759,-1.796895,2.363837,0.364163,0.683305,9.060621,1.139262,4.122365,-0.199045,4.874088,1.310691,-3.119995,-0.770935,-0.784011,1.756408,-0.351066,-0.600153,-0.092530,-4.808873,-0.948209,-0.530433,0.337265,0.201943,-1.905444
0.068033,-4.129057,1.069573,0.262406,-0.657582,1.095147,-2.268177,1.893511,0.617678,1.297289,5.061287,-0.391464,4.103884,0.000000,1.676567,1.456441,-2.395967,-0.934470,0.820193,-0.242534,2.898910,0.120163,-0.413263,-3.219071,-1.844516,-1.056832,-1.559902,-0.209896,-1.820799
-0.024612,-2.875024,0.735904,-0.231163,-0.781783,1.151408,-2.945468,0.955820,0.602593,0.790131,2.216613,-0.996734,3.840181,0.182861,-0.055560,1.135056,-1.765853,-0.742257,1.190758,-0.914314,3.356964,-0.455290,-0.693536,-0.832939,-2.165192,-0.753153,-2.532577,0.769454,-2.242631
-0.047289,-2.247970,0.569062,-0.477955,-0.843880,1.179536,-3.284115,0.486960,0.595047,0.536552,0.794202,-1.299380,3.708306,0.346404,-0.921656,0.974357,-1.450768,-0.646148,1.376043,-1.250215,3.585987,-0.743032,-0.833660,0.360149,-2.325517,-0.601305,-3.018923,1.259144,-2.453546
0.372620,-1.118158,0.389471,-1.043231,-1.878047,0.697123,-3.306466,0.115888,0.242919,-0.563091,-2.119935,-1.358716,2.296209,0.619166,-0.509217,0.389898,-0.587061,-0.495332,0.683601,-1.633354,2.496156,-1.279163,-0.527388,0.905395,-2.329946,-0.597950,-1.714979,2.071348,-0.924630
0.691842,-0.720185,0.517316,-0.736549,-1.420441,0.597179,-3.068158,0.163898,0.161949,-0.866723,-2.967775,-1.241451,1.609525,0.628582,-0.222278,0.176699,-0.238392,-0.617344,0.416408,-1.224829,1.724068,-1.180518,-0.582993,0.871742,-2.125856,-0.686313,-1.293035,1.818469,-0.379062
1.330267,0.075760,0.772997,0.000000,-0.505203,0.397280,-2.591485,0.259919,0.000000,-1.474002,-4.663366,-1.006894,0.236136,0.647414,0.351620,-0.249691,0.458953,-0.861358,-0.117985,-0.407749,0.179856,-0.983185,-0.694138,0.804439,-1.717654,-0.863025,-0.449122,1.312679,0.712077
1.373458,0.747792,0.803465,0.447386,0.381088,0.368105,-2.369295,0.127551,-0.202791,-1.729637,-5.678391,-0.820221,-0.886667,0.695860,1.225008,-0.553119,0.918347,-0.989033,0.765095,-0.015990,0.245097,-0.862390,-0.387138,0.973767,-1.030728,-0.953827,0.396672,0.092372,1.679543
1.395059,1.083818,0.818704,0.732673,0.824243,0.353519,-2.258214,0.061373,-0.261258,-1.857483,-6.185925,-0.726888,-1.448086,0.720082,1.661713,-0.704844,1.148051,-1.052878,1.206647,0.179888,0.277722,-0.802004,-0.233626,1.058441,-0.687277,-0.999235,0.819578,-0.517790,2.163295
0.000000,1.353607,0.493858,0.594494,0.718591,0.388987,-2.499004,-0.332884,-0.369160,-0.807336,-5.743772,-1.043557,-2.059636,0.331891,2.208954,-0.958386,1.402619,-1.248781,1.403184,-0.634113,2.352953,-0.439352,-0.148398,0.726190,-1.009291,-0.589755,0.966681,-1.326144,1.343943
-0.379686,1.414760,0.368083,0.453626,0.685838,0.400469,-2.624818,-0.248738,-0.280362,-0.345185,-5.232769,-1.119701,-2.115564,0.038251,1.895217,-0.954403,1.369274,-1.324402,1.180496,-0.884066,2.574141,-0.333470,-0.345075,0.711417,-1.060319,-0.427271,0.723879,-1.210028,0.949173
-1.056568,1.537041,0.116517,0.171866,0.620311,0.423422,-2.876372,-0.080425,0.000000,0.579166,-4.210574,-1.271961,-2.227347,-0.549051,1.267655,-0.946395,1.302549,-1.475604,0.735066,-1.383960,3.016456,-0.121707,-0.738406,0.681841,-1.162326,-0.102272,0.238235,-0.977747,0.159572
-1.525422,1.701501,0.101118,0.031807,0.521025,0.338621,-2.647023,-0.196505,0.212445,1.724157,-2.908778,-1.361427,-2.374335,-0.950243,1.029974,-0.847720,0.996725,-1.466116,0.748788,-1.614642,2.818230,0.078791,-0.873774,0.844416,-1.096678,0.099608,-0.201259,-0.826806,-0.177519
-1.759858,1.783729,0.093420,0.000000,0.471383,0.296219,-2.532344,-0.254545,0.370050,2.296674,-2.257845,-1.406163,-2.447827,-1.150845,0.911126,-0.798380,0.843810,-1.461371,0.755649,-1.730001,2.719104,0.179040,-0.941449,0.925699,-1.063851,0.200552,-0.421014,-0.751337,-0.346073
-2.255495,1.470454,0.108951,-0.354244,0.573492,-0.041026,-2.305469,-0.185995,0.650447,4.019624,-0.342545,-1.101090,-2.609104,-2.070154,1.774308,-0.452085,0.000009,-1.479348,3.031615,-1.510178,1.867467,0.106907,-1.184237,1.629126,-0.832975,0.529600,-1.955663,-0.706802,-0.183114
-2.033916,1.338194,0.122806,-0.122333,0.760233,-0.158109,-2.236304,-0.286792,0.727643,3.899860,0.444615,-0.715724,-2.414626,-2.105474,-0.082051,-0.182790,-0.339650,-1.588098,2.549756,-1.234637,1.472342,-0.317699,-1.391578,1.486763,-0.633863,0.489457,-2.028876,-0.541211,0.061367
-1.590781,1.073718,0.150517,0.290534,1.133740,-0.351244,-2.098037,-0.488408,0.882050,3.660411,2.018899,0.000000,-2.025723,-2.176157,-3.794811,0.355798,-1.066822,-1.805637,1.586033,-0.683583,0.682157,-1.166943,-1.806343,1.202060,-0.235662,0.409171,-2.175314,-0.210042,0.550336
-1.156169,0.754833,0.050174,0.417050,0.815000,-0.555388,-1.566388,-0.271355,0.820389,3.409046,2.605853,0.441836,-1.768691,-2.036253,-4.569634,0.728565,-1.396732,-1.572531,0.528692,-0.661543,0.256085,-1.046079,-1.434463,0.946774,-0.170287,0.356833,-1.801255,-0.143163,0.555485
-0.938833,0.595371,0.047649,0.480302,0.655608,-0.657452,-1.300530,-0.162822,0.789544,3.283310,2.899274,0.635256,-1.640138,-1.966244,-4.956964,0.914939,-1.561666,-1.455945,0.000000,-0.650512,0.028697,-0.985637,-1.248497,0.819111,-0.137597,0.330657,-1.614185,-0.109720,0.558046
-1.140457,-1.224687,0.000000,0.466827,0.154327,-0.556051,-0.873929,0.790270,0.536008,3.578824,4.291135,0.396519,-1.334011,-2.081710,-3.724509,1.364999,-2.291849,-1.033187,0.000000,-1.405041,0.424191,0.166932,-0.480473,0.482120,0.000000,0.263693,-1.236624,-0.415817,0.227964
-0.670615,-1.161631,-0.013949,0.550775,0.207794,-0.522292,-0.538537,1.038377,0.595625,3.056848,3.755897,0.159735,-1.213749,-1.754904,-2.900413,1.223202,-2.250019,-0.759327,0.000000,-1.776089,0.444081,0.994274,-0.406116,0.279941,0.130349,0.152444,-1.035751,-0.576521,-0.005705
0.269073,-1.035509,0.000000,0.718674,0.314716,-0.454770,0.132272,1.534592,0.714868,2.012867,2.685404,-0.313842,-0.973223,-1.101273,-1.252192,0.939614,-2.166352,-0.211602,0.000000,-2.518201,0.483876,2.649003,-0.257373,-0.124407,0.340092,-0.070060,-0.633996,-0.897936,-0.473052
0.691497,-0.742009,-0.531995,0.975427,0.580288,-0.582921,0.602394,1.395150,0.286393,0.683075,0.998527,-0.380566,-0.864927,-0.661540,-0.353128,0.390886,-1.786837,0.011260,0.000000,-2.857655,0.058794,3.580177,-0.621843,-0.177233,0.476792,-0.149717,-0.442277,-1.300233,-0.832167
0.902700,-0.595240,-0.744204,1.103787,0.713071,-0.646988,0.837451,1.325397,0.072148,0.012112,0.155091,-0.413921,-0.810762,-0.441658,0.096422,0.116518,-1.597047,0.122694,0.000000,-3.027335,-0.153753,4.045719,-0.804055,-0.203641,0.545129,-0.189543,-0.346407,-1.501362,-1.011712
1.281449,-0.062816,-1.739441,1.275343,1.233500,-0.745973,1.280241,0.994958,-0.592555,-1.937622,-2.506804,0.351301,-1.108682,0.483900,1.545203,-0.571001,-0.449154,0.418013,0.000000,-2.210620,-1.203901,3.512669,-1.437515,0.365914,0.111341,0.309855,0.169553,-1.742881,-0.825194
1.555780,0.112924,-1.811619,1.324729,1.342218,-0.709121,1.616730,1.087421,-0.690608,-2.563840,-3.304917,0.493015,-1.053852,0.848845,2.176252,-0.740564,-0.160578,0.590526,0.000000,-1.750553,-1.547113,3.198779,-1.858664,0.331789,-0.302270,0.527091,0.557726,-1.891828,-0.690649
2.104497,0.464420,-1.956007,1.423522,1.559672,-0.635424,2.289735,1.272362,-0.886729,-3.816366,-4.901278,0.776459,-0.944201,1.578766,3.438418,-1.079717,0.416571,0.935572,0.000000,-0.830397,-2.233565,2.571046,-2.701002,0.263552,-1.129538,0.961585,1.334097,-2.189755,-0.421567
2.343734,0.752559,-1.554856,1.117975,1.398858,-0.359519,2.928130,1.413959,-1.066718,-4.485804,-6.333152,0.817647,-0.554427,2.020884,3.962097,-1.130417,0.279900,1.227032,0.000000,-0.066623,-1.988304,1.541960,-2.541018,-0.189865,-1.711166,1.315399,1.384904,-2.306810,0.027829
2.463362,0.896636,-1.354298,0.965215,1.318459,-0.221575,3.247335,1.484761,-1.156716,-4.820538,-7.049111,0.838246,-0.359549,2.241948,4.223946,-1.155774,0.211555,1.372768,0.000000,0.315261,-1.865691,1.027441,-2.461034,-0.416560,-2.001984,1.492309,1.410312,-2.365351,0.252520
2.717813,0.853889,-0.552175,0.637890,0.206505,-0.350010,4.229991,-0.547609,-1.126983,-5.419392,-6.590024,1.034318,-0.147263,2.466524,1.018113,-0.289531,-0.139603,1.119390,-5.142107,0.601789,-0.882195,-1.056123,-1.302281,0.253192,-1.110159,1.408863,-0.683039,-1.184538,1.389865
2.628189,0.464059,-0.473816,0.681127,0.181520,-0.314566,4.272456,-1.358343,-1.007934,-5.305395,-4.872650,1.075193,-0.156731,2.565432,0.489915,0.096396,-0.219566,0.895419,-4.445125,0.431287,-0.706503,-1.567519,-1.296911,0.474675,-0.839613,1.163406,-0.787073,-0.707706,1.377650
2.448859,-0.315528,-0.317097,0.767569,0.000000,-0.243674,4.357211,-2.979580,-0.769827,-5.077213,-1.438096,1.156888,-0.175657,2.763110,-0.566386,0.868163,-0.379482,0.447494,-3.051152,0.090322,-0.355142,-2.590108,-1.286083,0.917593,-0.298548,0.672500,-0.995079,0.245874,1.353166
2.055030,-0.335880,-0.584816,0.296766,-0.117928,-0.220398,3.771713,-3.096317,-0.406268,-4.225421,0.964230,1.106278,-0.166438,2.648835,-0.489173,1.481551,-0.745612,0.003126,-2.643979,-0.901076,-0.029202,-3.138983,-0.968409,1.063000,-0.145406,0.196847,-0.493959,0.926232,0.791681
1.858077,-0.346050,-0.718677,0.000000,-0.242677,-0.208756,3.478897,-3.154647,-0.224474,-3.799436,2.165461,1.080954,-0.161826,2.591667,-0.450560,1.788247,-0.928676,-0.219072,-2.440347,-1.396790,0.133786,-3.413379,-0.809556,1.135688,-0.068834,0.000000,-0.243375,1.266420,0.510908
1.076666,0.338559,-0.783816,-0.484298,-0.247023,-0.283837,1.935196,-2.658586,0.106038,-2.213630,2.874643,1.438321,-0.096653,2.244948,-0.659799,2.930307,-1.317972,-1.259016,-2.416993,-1.550317,0.200041,-4.712469,0.323758,1.974087,0.119196,-0.472562,-0.000002,1.863016,-0.241192
0.803963,0.496808,-0.690307,-0.722020,-0.164688,-0.338840,1.246454,-2.347137,0.121978,-1.702091,2.595535,1.663528,0.017872,2.042532,-0.775738,3.400189,-1.476306,-1.233741,-1.976243,-1.233295,0.196926,-5.400020,0.499570,2.237953,0.129451,-0.404369,0.070633,1.669438,-0.408174
0.258524,0.813286,-0.503251,-1.115647,0.000000,-0.448843,0.000000,-1.724142,0.153853,-0.678954,2.037191,2.113890,0.246931,1.637627,-1.007585,4.339838,-1.792890,-1.183119,-1.094630,-0.599164,0.190698,-6.774959,0.851160,2.765611,0.149949,-0.322618,0.271196,1.282186,-0.742115
-0.106204,0.948023,-0.135168,-1.559510,0.036797,-0.454649,-1.496478,-1.226154,0.137097,0.090969,1.373851,2.421407,0.703753,1.039220,-0.749557,5.097640,-2.372897,-0.330177,-0.517178,0.175574,0.539784,-7.934964,0.966164,2.378356,0.238861,-0.000410,0.403029,0.230884,-0.858057
-0.288577,1.015409,0.032586,-1.781473,0.073835,-0.457556,-2.179234,-0.977176,0.128721,0.475946,1.042169,2.575207,0.932184,0.740013,-0.620544,5.476621,-2.662948,0.096310,-0.228440,0.562972,0.714341,-8.515105,1.023683,2.184747,0.283319,0.160702,0.468953,-0.294791,-0.916041
0.608576,1.576109,1.021349,-1.671849,-0.255978,0.126362,-2.919171,-1.770854,-0.168324,-0.429004,0.739467,4.062599,2.011230,-1.754401,-0.158529,6.992475,-3.227022,1.272487,-0.862830,3.680024,0.744337,-11.292664,1.666871,2.206884,0.535215,0.813641,0.476405,-2.217615,-0.944968
1.013422,1.751044,1.465733,-1.539734,-0.133598,0.462230,-2.491238,-1.864016,-0.413401,-0.941998,0.028589,4.530496,2.678630,-2.539830,-1.294093,6.911325,-3.329384,1.038222,1.517957,5.355227,0.275397,-11.740037,1.837558,2.537494,0.549142,1.168584,0.525666,-3.597846,-0.814470
1.823156,2.100943,2.354548,-1.275517,0.111170,1.133991,-1.635380,-2.050391,-0.903569,-1.968038,-1.393238,5.466381,4.013508,-4.110767,-3.565322,6.749147,-3.534144,0.569694,6.279694,8.705796,-0.662498,-12.634958,2.178967,3.198766,0.577004,1.878506,0.624199,-6.358440,-0.553487
1.754304,0.928568,3.099061,-0.691518,0.093372,2.454584,0.597609,0.337031,-0.895909,-0.589037,-0.591043,1.417041,4.957973,-4.125824,-3.748272,4.208970,-3.242779,0.911114,4.169261,8.384466,-2.086759,-9.147608,2.640402,1.672125,0.272183,1.290490,0.736768,-5.537252,-0.095657
1.719890,0.342405,3.471325,-0.399533,0.084475,3.114871,1.714072,1.530704,-0.892085,0.100437,-0.189963,-0.607544,5.430223,-4.133386,-3.839769,2.938962,-3.145063,1.081826,3.114106,8.223858,-2.798881,-7.404046,2.871126,0.908840,0.119786,0.996497,0.793057,-5.126708,0.099591
-2.431906,-3.395363,5.634806,1.637708,0.727446,4.971684,3.322585,4.129440,-1.690193,7.083356,4.133394,-9.741584,7.136539,-3.570122,-1.557103,1.626843,0.000000,0.672372,-0.301374,6.007509,-6.203747,-4.196790,4.246962,-0.836502,-0.310117,0.481087,1.720580,-5.915917,0.000000
-2.601872,-2.798077,5.719357,2.266880,1.150811,4.304765,2.926491,3.438774,-1.851693,7.573936,3.558832,-11.866105,6.602284,-2.518609,-1.349548,0.960827,1.523566,0.614979,-0.359108,4.652951,-5.674724,-3.113919,3.557563,-0.969829,-0.553107,-0.007571,1.667799,-3.856641,-0.254487
-2.942000,-1.603585,5.888836,3.525472,1.997683,2.971095,2.134421,2.057558,-2.174838,8.555669,2.409849,-16.116259,5.534112,-0.415555,-0.934485,-0.371253,4.714912,0.500223,-0.474611,1.943910,-4.616940,-0.948209,2.178913,-1.236563,-1.039159,-0.984972,1.562334,0.262022,-0.662536
-4.238334,-0.202575,3.866196,2.720855,1.708087,0.274855,-0.080675,1.052414,-1.348666,9.574646,0.371024,-15.896842,2.770579,4.842412,-0.425562,-1.269460,6.229019,2.105902,-0.553764,1.018628,-1.675240,0.723019,0.530660,-2.990028,-1.090218,-2.020801,1.580288,5.424610,0.160455
-4.886420,0.497871,2.854875,2.318546,1.563272,-1.073205,-1.188130,0.549871,-0.935583,10.084003,-0.648335,-15.786991,1.388839,7.471128,-0.171116,-1.718497,6.985960,2.908637,-0.593332,0.556022,-0.204435,1.558566,-0.293386,-3.866801,-1.115720,-2.538734,1.589250,8.005765,0.571977
-3.975318,-0.674771,0.000000,1.947409,0.691133,-2.965095,0.334408,1.650931,0.204526,5.093312,-0.414035,-11.375454,-3.002977,1.500621,-0.150320,-0.613511,5.153549,-0.263890,-0.329169,1.484726,2.863362,1.868671,0.403011,-13.045165,0.310826,-7.844278,1.338138,12.656947,4.626356
-3.196685,-0.448702,-0.390360,2.261330,0.817252,-2.891284,0.778660,1.996200,0.414472,3.833443,-0.760972,-10.544565,-3.510308,0.902529,-0.052074,-0.278211,4.791057,-0.205528,-0.192713,1.754580,2.834611,1.841787,0.487220,-11.755400,0.082600,-7.813179,1.250544,10.701529,4.632574
-1.639299,0.000000,-1.255828,2.889136,1.069479,-2.743584,1.667182,2.686720,0.834363,1.313561,-1.454872,-8.882445,-4.524920,-0.293733,0.144455,0.392383,4.065922,0.000000,0.080214,2.294262,2.777033,1.787969,0.655651,-9.175483,-0.373876,-7.750782,1.075320,6.790290,4.644891
-0.785419,0.406177,-1.610807,2.549672,0.978422,-2.243942,1.659291,2.906247,0.723085,-0.465554,-1.851144,-6.873352,-3.742701,-0.145544,0.341737,0.349426,3.618744,-0.442627,0.555757,2.884520,2.496448,3.222583,0.192481,-3.447983,-0.567770,-3.817044,0.385384,3.547762,2.646673
-0.358450,0.607535,-1.788267,2.379896,0.932874,-1.994074,1.655313,3.015950,0.667432,-1.355129,-2.049247,-5.868632,-3.351510,-0.071447,0.440386,0.299001,3.395090,-0.619539,0.793522,3.179598,2.356108,3.939842,-0.026071,-0.584120,-0.664710,-1.850067,0.026933,1.926398,1.647495
0.706181,1.338319,-1.560602,0.698327,-0.096288,-1.054860,1.272662,2.527736,0.763705,-4.028118,-3.283894,-4.338479,-2.967340,-0.068018,0.432286,0.000000,2.690670,-1.371264,2.245964,-0.175487,1.576443,5.522031,0.663149,1.102790,-0.556053,-1.310018,-0.808998,3.089881,1.512083
0.942084,1.334086,-1.324792,0.212863,-0.698995,-0.667755,0.807039,1.714241,0.487884,-4.662746,-3.072509,-3.130972,-2.261443,-0.017862,0.509059,-0.220758,2.194005,-1.330668,1.881314,-0.627072,0.987546,6.366776,0.565696,0.634050,-0.313331,-1.213351,-0.842327,3.445178,1.401237
1.413956,1.325705,-0.853269,-0.758040,-1.904439,0.106402,-0.124142,0.087383,-0.063719,-5.932290,-2.649966,-0.716168,-0.849824,0.000000,0.662655,-0.575477,1.200821,-1.249562,1.152143,-1.530254,-0.190167,8.056635,0.370765,-0.303370,0.172082,-1.020098,-0.909038,4.155984,1.179639
1.795442,0.929661,-0.143068,-1.272970,-1.840544,0.962599,-1.298770,-0.111216,-0.557579,-6.644291,-2.064633,1.263052,0.126499,0.525136,0.350198,-0.308526,0.038338,-0.646812,0.486579,-2.656768,-0.807947,10.086440,0.450242,-0.350779,0.264543,0.051683,-0.556840,2.606386,0.950526
1.986156,0.731618,0.212038,-1.530419,-1.808562,1.390688,-1.886064,-0.210513,-0.804504,-7.000178,-1.771930,2.252662,0.614671,0.746469,0.237298,-0.175023,-0.542918,-0.345418,0.153781,-3.219985,-1.116829,11.101165,0.489926,-0.374487,0.310767,0.587580,-0.380728,1.831526,0.835951
2.776802,-0.597202,1.409878,-1.897416,-2.346100,4.009099,-2.852783,-0.679577,-1.528185,-7.008308,0.529504,7.216352,2.019556,2.363193,0.000000,0.947273,-3.897521,0.390999,-0.991158,-6.962437,-1.215902,12.949135,0.782019,-0.145704,0.169769,2.883355,-0.200940,-2.393579,1.140186
2.573375,-1.102014,0.614172,-1.819430,-2.691083,4.951047,-2.842598,-0.881889,-0.885255,-5.733770,1.364905,10.981030,1.564400,2.752429,0.294280,2.499688,-5.392151,0.518861,-1.192612,-7.646055,-0.885747,9.988737,0.384223,-0.210851,0.096756,3.477027,-0.135136,-4.067141,1.091155
